title,tag,info,comments,content
海边的卡夫卡,豆瓣图书标签: 青春,[日] 村上春树 / 林少华 / 上海译文出版社 / 2003-4 / 25.00元,(82513人评价),小说的主人公是一位自称名叫田村卡夫卡——作者始终未交代其真名——的少年。他在十五岁生日前夜独自离家出走，乘坐夜行长途巴士远赴四国。出走的原因是为了逃避父亲所...
那些年，我们一起追的女孩,豆瓣图书标签: 青春,九把刀 / 花山文艺出版社 / 2007-1 / 20.00元,(35967人评价),"柯景腾读国中时是一个成绩暴烂而且又调皮捣蛋的男生，老师将他“托付”给班里最优秀的女生沈佳仪。只要他不认真学习，沈佳仪就会用钢笔戳他的衣服。
在沈佳仪的监督和..."
雨季不再来,豆瓣图书标签: 青春,三毛 / 北京十月文艺出版社 / 2007-7 / 28.00元,(30702人评价),《雨季不再来》以三毛的生命历程为主题，记录了三毛17岁到22岁的成长过程，真实呈现出三毛少女时代的成长感受，辍学、自闭、叛逆，游学西班牙、德国、美国后，渐渐...
龙族Ⅰ,豆瓣图书标签: 青春,江南 / 长江出版社 / 2010-4 / 24.80元,(19474人评价),他以为他将这样度过一生，他以为他始终只是个衰小孩。但是，一封来自卡塞尔学院的录取通知书改变了他的一生。云层里透出神秘的吟唱：你也有神奇的父母，你也有热血的同...
陪安东尼度过漫长岁月,豆瓣图书标签: 青春,安东尼 / 长江文艺出版社 / 2008-3 / 18.00,(58619人评价),《陪安东尼度过漫长岁月》收集了作者安东尼在《最小说》上刊登过的部分散文，以及50%以上的最新作品。安东尼以一个普通男生的口吻，讲述了从20到23、从大学到工...
此间的少年,豆瓣图书标签: 青春,江南 / 华文出版社 / 2004-1 / 25.00元,(44337人评价),《此间的少年》讲述的是让人熟悉的大学生活的故事。小说以宋代嘉佑年为时间背景，地点在以北大为模版的“汴京大学”，登场的人物是乔峰、郭靖、令狐冲等大侠，不过在大...
向左走·向右走,豆瓣图书标签: 青春,幾米 / 生活·读书·新知三联书店 / 2002-8 / 16.00元,(95311人评价),“她习惯向左走，他习惯向右走，他们始终不曾相遇。”《向左走·向右走》是几米首次表现男女感情的长篇图文创作。男女主角彼此在生活中的巧妙关系，构成了整个故事的设...
﻿解忧杂货店,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 李盈春 / 南海出版公司 / 2014-5 / 39.50元,(522187人评价),"现代人内心流失的东西，这家杂货店能帮你找回——
僻静的街道旁有一家杂货店，只要写下烦恼投进卷帘门的投信口，第二天就会在店后的牛奶箱里得到回答。
因男友身患绝..."
白夜行,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 刘姿君 / 南海出版公司 / 2008-9 / 29.80元,(388932人评价),“只希望能手牵手在太阳下散步”，这个象征故事内核的绝望念想，有如一个美丽的幌子，随着无数凌乱、压抑、悲凉的故事片段像纪录片一样一一还原：没有痴痴相思，没有海...
嫌疑人X的献身,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 刘子倩 / 南海出版公司 / 2008-9 / 28.00,(323179人评价),"百年一遇的数学天才石神，每天唯一的乐趣，便是去固定的便当店买午餐，只为看一眼在便当店做事的邻居靖子。
靖子与女儿相依为命，失手杀了前来纠缠的前夫。石神提出由..."
恶意,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 娄美莲 / 南海出版公司 / 2009-6 / 18.00,(152995人评价),"畅销书作家在出国的前一晚于家中被杀。凶手很快落网，对罪行供认不讳、但求速死，却对作案动机语焉不详。
他当真是罪犯？他究竟为何杀人？
在彻查被害人与凶手的过去..."
白夜行,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 刘姿君 / 南海出版公司 / 2013-1-1 / CNY 39.50,(176702人评价),"东野圭吾万千书迷心中的无冕之王
周刊文春推理小说年度BEST10第1名
本格推理小说年度BEST10第2名
《白夜行》是东野圭吾迄今口碑最好的长篇杰作，具备..."
放学后,豆瓣图书标签: 东野圭吾,（日）东野圭吾 / 赵峻 / 南海出版公司 / 2010-1 / 20.00,(106224人评价),"东野圭吾成名作
荣获第31届江户川乱步奖
草长莺飞的青春，忽如琉璃般生生粉碎。
当美丽、纯粹、真实的事物被破坏，重视的回忆和梦想被摧毁时，恨意便开始萌发，恣..."
恶意,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 娄美莲 / 南海出版公司 / 2016-11-1 / 39.50元,(22948人评价),《恶意》是东野圭吾挑战写作极限的长篇杰作，与《白夜行》《嫌疑人X的献身》《解忧杂货店》并称东野圭吾四大杰作。《恶意》深刻揭示人性，故事中无边的恶意深不见底，...
新参者,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 岳远坤 / 南海出版公司 / 2016-1 / 39.50,(17435人评价),"【新参者】新加入、刚到来的人。
东京，日本桥。一个单身女人在公寓内被勒死。警方发现她最近刚搬到这里居住。
负责调查的是也刚调到日本桥地区的刑警加贺。仙贝店、..."
嫌疑人X的献身,豆瓣图书标签: 东野圭吾,[日]东野圭吾 / 刘子倩 / 南海出版公司 / 2014-6-1 / 35.00,(45580人评价),"百年一遇的数学天才石神，每天唯一的乐趣，便是去固定的便当店买午餐，只为看一眼在便当店做事的邻居靖子。
靖子与女儿相依为命，失手杀了前来纠缠的前夫。石神提出由..."
幻夜,豆瓣图书标签: 东野圭吾,〔日〕东野圭吾 / 李炜 / 南海出版公司 / 2009年9月 / 28.00元,(58832人评价),"《白夜行》姊妹篇   2004年入围第131届直木奖
是什么样的过去，造就了她的魔性？
是什么样的幻影，操纵着他的灵魂？
我们只能走在幻夜的路上，即使四周明..."
祈祷落幕时,豆瓣图书标签: 东野圭吾,(日)东野圭吾 / 代珂 / 南海出版公司 / 2015-1 / 39.50元,(23278人评价),"★ 渴望幸福的祈祷一重又一重，终有落幕之时。
★ 东野圭吾感人至深的亲情力作
★ 获2014年吉川英治文学奖，上市第1周即登上纪伊国屋书店畅销榜第1名
★ ..."
假面山庄,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 陈文娟 / 北京十月文艺出版社 / 2018-1 / 45,(9883人评价),"◆东野圭吾：《假面山庄》是我的自信之作。我在构思时萌生出一个很妙的主意，于是写作一气呵成。
◆这不仅是一本推理小说。读完全书，才能领悟深埋心底的巨大的爱。
..."
新参者,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 岳远坤 / 南海出版公司 / 2011-9 / 28.00元,(27477人评价),"东野圭吾继《白夜行》《嫌疑人X的献身》之后最重磅作品！
日本两大推理榜年度冠军
东野圭吾“加贺恭一郎系列”迄今最高杰作
2010年“这本推理小说了不起！BE..."
红手指,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 于壮 / 南海出版公司 / 2016-1 / 39.50,(9364人评价),"这是多么愚蠢而浅薄的犯罪，隐藏的真相却震撼人心！
=====================================================..."
秘密,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 赵博 / 海南出版社 / 2008-6 / 29.80元,(40261人评价),"一场车祸改变了杉田平介平淡而幸福的家庭生活。妻子直子不幸身亡，女儿藻奈美奇迹般苏醒后，平介却发现她的身体里住着的是直子的灵魂……
平介该如何应对这种“亦妻亦..."
虚无的十字架,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 王蕴洁 / 湖南文艺出版社 / 2015-6 / 39.80元,(35390人评价),"所谓的“罪”与“罚”究竟本质为何？
是让犯人听到自己的死刑宣判而感到解脱？
还是，让他重返自由社会、但用尽一生赎罪？
爱女被杀害的道正与小夜子夫妻在凶手被宣..."
时生,豆瓣图书标签: 东野圭吾,[日]东野圭吾 / 徐建雄 / 南海出版公司 / 2010-1 / 25.00,(36087人评价),《时生》为东野圭吾迄今风格最独特的一部，以惊天动地的想象和鬼斧神工的解谜，将幻想、悬疑、穿越、推理、亲情熔为一炉，东野圭吾更称其为迄今“集大成之作”，在东野...
放学后,豆瓣图书标签: 东野圭吾,[日]东野圭吾 / 赵峻 / 南海出版公司 / 2017-9 / 45,(4641人评价),"东野圭吾成名作
东野圭吾的一切都从这一本开始，梦开始的地方
人终此一生值得珍惜的到底是什么？
什么时候，人们在意的不是钱，而是友情、爱情、身体、容貌、回忆和..."
黎明之街,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 李超楠 / 南海出版公司 / 2018-2 / 49.50元,(4684人评价),《黎明之街》是东野圭吾极具突破性的经典长篇小说，在文学价值和可读性上惊人地同时达到了极高的高度，位列东野圭吾十大杰作。《黎明之街》不是推理小说，悬念却持续到...
圣女的救济,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 袁斌 / 当代世界出版社 / 2009-5 / 30.00,(27936人评价),丈夫在家里遭毒杀，身为嫌疑犯的妻子却有着铜墙铁壁般的不在场证明。究竟是如何下毒的？被称之为神探伽利略的汤川教授再度挑战高难度的不可能犯罪，去证明在那惟有女性...
﻿白夜行,豆瓣图书标签: 悬疑,[日] 东野圭吾 / 刘姿君 / 南海出版公司 / 2008-9 / 29.80元,(388932人评价),“只希望能手牵手在太阳下散步”，这个象征故事内核的绝望念想，有如一个美丽的幌子，随着无数凌乱、压抑、悲凉的故事片段像纪录片一样一一还原：没有痴痴相思，没有海...
嫌疑人X的献身,豆瓣图书标签: 悬疑,[日] 东野圭吾 / 刘子倩 / 南海出版公司 / 2008-9 / 28.00,(323179人评价),"百年一遇的数学天才石神，每天唯一的乐趣，便是去固定的便当店买午餐，只为看一眼在便当店做事的邻居靖子。
靖子与女儿相依为命，失手杀了前来纠缠的前夫。石神提出由..."
达·芬奇密码,豆瓣图书标签: 悬疑,[美] 丹·布朗 / 朱振武、吴晟、周元晓 / 上海人民出版社 / 2004-2 / 28.00元,(186610人评价),哈佛大学的符号学专家罗伯特·兰登在法国巴黎出差期间的一个午夜接到一个紧急电话，得知卢浮宫博物馆年迈的馆长被人杀害在卢浮宫的博物馆里，人们在他的尸体旁边发现了...
盗墓笔记,豆瓣图书标签: 悬疑,南派三叔 / 中国友谊出版公司 / 2007-1 / 26.80元,(133610人评价),"五十年前，一群长沙土夫子（盗墓贼）挖到一部战国帛书，残篇中记载了一座奇特的战国古墓的位置，但那群土夫子在地下碰上了诡异事件，几乎全部身亡。
五十年后，其中一..."
恶意,豆瓣图书标签: 悬疑,[日] 东野圭吾 / 娄美莲 / 南海出版公司 / 2009-6 / 18.00,(152995人评价),"畅销书作家在出国的前一晚于家中被杀。凶手很快落网，对罪行供认不讳、但求速死，却对作案动机语焉不详。
他当真是罪犯？他究竟为何杀人？
在彻查被害人与凶手的过去..."
喜鹊谋杀案,豆瓣图书标签: 悬疑,[英] 安东尼·霍洛维茨、Anthony Horowitz / 梁清新 / 新星出版社 / 2019-6 / 69.00元,(4930人评价),"安东尼•霍洛维茨，蜚声世界的著名侦探小说大师、有史以来唯一被柯南•道尔产权会认证的续写福尔摩斯之人。
亚马逊，NPR， 《华盛顿邮报》， Esquire， ..."
长安十二时辰 上,豆瓣图书标签: 悬疑,马伯庸 / 湖南文艺出版社 / 2017-1-1 / CNY 79.60,(32158人评价),"唐天宝三年，元月十四日，长安。
大唐皇都的居民不知道，上元节辉煌灯火亮起之时，等待他们的，将是场吞噬一切的劫难。
突厥、狼卫、绑架、暗杀、烈焰、焚城，毁灭长..."
默读,豆瓣图书标签: 悬疑,Priest / 百花洲文艺出版社 / 2018-1 / 45.00,(19485人评价),"童年，成长经历，家庭背景，社会关系，创伤……
我们不断追溯与求索犯罪者的动机，探寻其中最幽微的喜怒哀乐，不是为了设身处地地同情、乃至于原谅他们，不是为了给罪..."
长安十二时辰 下,豆瓣图书标签: 悬疑,马伯庸 / 湖南文艺出版社 / 2017-1-1 / 39.80元,(15744人评价),唐天宝三年，元月十四日，长安。大唐皇都的居民不知道，上元节辉煌灯火亮起之时，等待他们的，将是场吞噬一切的劫难。突厥、狼卫、绑架、暗杀、烈焰、焚城，毁灭长安城...
白夜行,豆瓣图书标签: 悬疑,[日] 东野圭吾 / 刘姿君 / 南海出版公司 / 2013-1-1 / CNY 39.50,(176702人评价),"东野圭吾万千书迷心中的无冕之王
周刊文春推理小说年度BEST10第1名
本格推理小说年度BEST10第2名
《白夜行》是东野圭吾迄今口碑最好的长篇杰作，具备..."
无人生还,豆瓣图书标签: 悬疑,[英] 阿加莎・克里斯蒂 / 祁阿红 / 人民文学出版社 / 2008-3 / 19.00,(75393人评价),十个互不相识的人，被富有的欧文先生邀请到了印地安岛上的私人别墅里。晚餐后，一个神秘的声音揭开了人们心中所各自隐藏着的可怕秘密。当天晚上，年轻的马斯顿先生离奇...
东方快车谋杀案,豆瓣图书标签: 悬疑,[英] 阿加莎·克里斯蒂 / 陈尧光 / 人民文学出版社 / 2006-5 / 18.00元,(74541人评价),午夜过后，一场大雪迫使东方快车停了下来。这辆豪华列车整年都处于满员状态。但那天早上却发现少了一名乘客。一个美国人死在了他的包厢里，他被刺了十二刀，可他包厢的...
无人生还,豆瓣图书标签: 悬疑,(英)阿加莎·克里斯蒂 / 夏阳 / 新星出版社 / 2013-7 / 28.00元,(21334人评价),"十个素不相识、身份各异的人受邀前往德文郡海岸边一座孤岛上的豪宅。客人到齐后，主人却没有出现。
当晚，一个神秘的声音发出指控，分别说出每个人心中罪恶的秘密。接..."
